entity,attribute_camel,attribute_snake,description
edFi_recruitmentEventAttendance,applied,applied,Indicator of whether the prospect applied for a position.
edFi_recruitmentEventAttendance,currentPosition,current_position,
edFi_recruitmentEventAttendance,disabilities,disabilities,An unordered collection of recruitmentEventAttendanceDisabilities. The disability condition(s) that best describes an individual's impairment.
edFi_recruitmentEventAttendance,electronicMailAddress,electronic_mail_address,"The numbers, letters, and symbols used to identify an electronic mail (e-mail) user within the network to which the individual or organization belongs."
edFi_recruitmentEventAttendance,firstName,first_name,"A name given to an individual at birth, baptism, or during another naming ceremony, or through legal change."
edFi_recruitmentEventAttendance,genderIdentity,gender_identity,The gender the person identifies themselves as.
edFi_recruitmentEventAttendance,generationCodeSuffix,generation_code_suffix,"An appendage, if any, used to denote an individual's generation in his family (e.g., Jr., Sr., III)."
edFi_recruitmentEventAttendance,hispanicLatinoEthnicity,hispanic_latino_ethnicity,"An indication that the individual traces his or her origin or descent to Mexico, Puerto Rico, Cuba, Central, and South America, and other Spanish cultures, regardless of race. The term, ""Spanish origin,"" can be used in addition to ""Hispanic or Latino""."
edFi_recruitmentEventAttendance,lastSurname,last_surname,The name borne in common by members of a family.
edFi_recruitmentEventAttendance,maidenName,maiden_name,The individual's maiden name.
edFi_recruitmentEventAttendance,met,met,Indicator whether the person was met by a representative of the education organization.
edFi_recruitmentEventAttendance,middleName,middle_name,"A secondary name given to an individual at birth, baptism, or during another naming ceremony."
edFi_recruitmentEventAttendance,notes,notes,Additional notes about the prospect.
edFi_recruitmentEventAttendance,personalIdentificationDocuments,personal_identification_documents,"An unordered collection of recruitmentEventAttendancePersonalIdentificationDocuments. The documents presented as evident to verify one's personal identity; for example: drivers license, passport, birth certificate, etc."
edFi_recruitmentEventAttendance,personalTitlePrefix,personal_title_prefix,"A prefix used to denote the title, degree, position, or seniority of the individual."
edFi_recruitmentEventAttendance,preferredFirstName,preferred_first_name,"The first name the individual prefers, if different from their legal first name"
edFi_recruitmentEventAttendance,preferredLastSurname,preferred_last_surname,"The last name the individual prefers, if different from their legal last name"
edFi_recruitmentEventAttendance,preScreeningRating,pre_screening_rating,The rating initially assigned to the prospect prior to an official screening.
edFi_recruitmentEventAttendance,races,races,"An unordered collection of recruitmentEventAttendanceRaces. The general racial category which most clearly reflects the individual's recognition of his or her community or with which the individual most identifies. The way this data element is listed, it must allow for multiple entries so that each individual can specify all appropriate races."
edFi_recruitmentEventAttendance,recruitmentEventAttendeeQualifications,recruitment_event_attendee_qualifications,
edFi_recruitmentEventAttendance,recruitmentEventAttendeeTypeDescriptor,recruitment_event_attendee_type_descriptor,"Reflects the type of prospect, such as EPP Applicant, Hire, or Mentor Teacher."
edFi_recruitmentEventAttendance,referral,referral,Indicator of whether the prospect was a referral.
edFi_recruitmentEventAttendance,referredBy,referred_by,The person making the referral.
edFi_recruitmentEventAttendance,sexDescriptor,sex_descriptor,A person's birth sex.
edFi_recruitmentEventAttendance,socialMediaNetworkName,social_media_network_name,The social media network name associated with the social media user name.
edFi_recruitmentEventAttendance,socialMediaUserName,social_media_user_name,The user name of the person on social media.
edFi_recruitmentEventAttendance,telephones,telephones,"An unordered collection of recruitmentEventAttendanceTelephones. The 10-digit telephone number, including the area code, for the person."
edFi_recruitmentEventAttendance,touchpoints,touchpoints,An unordered collection of recruitmentEventAttendanceTouchpoints. Content associated with different touchpoints with the prospect.
edFi_recruitmentEventAttendanceCurrentPosition,academicSubjectDescriptor,academic_subject_descriptor,The academic subject of the staff person's assignment to a school.
edFi_recruitmentEventAttendanceCurrentPosition,location,location,"The location, typically city and state, for the institution."
edFi_recruitmentEventAttendanceCurrentPosition,nameOfInstitution,name_of_institution,The formal name of the education organization.
edFi_recruitmentEventAttendanceCurrentPosition,positionTitle,position_title,The descriptive name of an individual's position.
edFi_recruitmentEventAttendanceCurrentPosition,gradeLevels,grade_levels,An unordered collection of recruitmentEventAttendanceCurrentPositionGradeLevels. The set of grade levels for which the individual's assignment is responsible.
edFi_recruitmentEventAttendanceCurrentPositionGradeLevel,gradeLevelDescriptor,grade_level_descriptor,The set of grade levels for which the individual's assignment is responsible.
edFi_recruitmentEventAttendanceDisability,disabilityDescriptor,disability_descriptor,A disability category that describes a individual's impairment.
edFi_recruitmentEventAttendanceDisability,disabilityDeterminationSourceTypeDescriptor,disability_determination_source_type_descriptor,The source that provided the disability determination.
edFi_recruitmentEventAttendanceDisability,disabilityDiagnosis,disability_diagnosis,A description of the disability diagnosis.
edFi_recruitmentEventAttendanceDisability,orderOfDisability,order_of_disability,"The order by severity of individual's disabilities: 1- Primary, 2 -  Secondary, 3 - Tertiary, etc."
edFi_recruitmentEventAttendanceDisability,designations,designations,"An unordered collection of recruitmentEventAttendanceDisabilityDesignations. Whether the disability is IDEA, Section 504, or other disability designation."
edFi_recruitmentEventAttendanceDisabilityDesignation,disabilityDesignationDescriptor,disability_designation_descriptor,"Whether the disability is IDEA, Section 504, or other disability designation."
edFi_recruitmentEventAttendancePersonalIdentificationDocument,identificationDocumentUseDescriptor,identification_document_use_descriptor,The primary function of the document used for establishing identity.
edFi_recruitmentEventAttendancePersonalIdentificationDocument,personalInformationVerificationDescriptor,personal_information_verification_descriptor,The category of the document relative to its purpose.
edFi_recruitmentEventAttendancePersonalIdentificationDocument,issuerCountryDescriptor,issuer_country_descriptor,Country of origin of the document. It is strongly recommended that entries use only ISO 3166 2-letter country codes.
edFi_recruitmentEventAttendancePersonalIdentificationDocument,documentExpirationDate,document_expiration_date,"The day when the document  expires, if null then never expires."
edFi_recruitmentEventAttendancePersonalIdentificationDocument,documentTitle,document_title,The title of the document given by the issuer.
edFi_recruitmentEventAttendancePersonalIdentificationDocument,issuerDocumentIdentificationCode,issuer_document_identification_code,The unique identifier on the issuer's identification system.
edFi_recruitmentEventAttendancePersonalIdentificationDocument,issuerName,issuer_name,Name of the entity or institution that issued the document.
edFi_recruitmentEventAttendanceRace,raceDescriptor,race_descriptor,"The general racial category which most clearly reflects the individual's recognition of his or her community or with which the individual most identifies. The way this data element is listed, it must allow for multiple entries so that each individual can specify all appropriate races."
edFi_recruitmentEventAttendanceRecruitmentEventAttendeeQualifications,capacityToServe,capacity_to_serve,An indication of whether or not a prospect mentor teacher has capacity to serve.
edFi_recruitmentEventAttendanceRecruitmentEventAttendeeQualifications,eligible,eligible,An indication of whether the prospect is eligible for the position.
edFi_recruitmentEventAttendanceRecruitmentEventAttendeeQualifications,yearsOfServiceCurrentPlacement,years_of_service_current_placement,The total number of years of service at the current school.
edFi_recruitmentEventAttendanceRecruitmentEventAttendeeQualifications,yearsOfServiceTotal,years_of_service_total,The total number of years of service as a teacher.
edFi_recruitmentEventAttendanceReference,educationOrganizationId,education_organization_id,The identifier assigned to an education organization.
edFi_recruitmentEventAttendanceReference,eventDate,event_date,The date of the event.
edFi_recruitmentEventAttendanceReference,eventTitle,event_title,The title of the event.
edFi_recruitmentEventAttendanceReference,recruitmentEventAttendeeIdentifier,recruitment_event_attendee_identifier,The identifier for the attendee to a recruitment event.
edFi_recruitmentEventAttendanceReference,link,link,
edFi_recruitmentEventAttendanceTelephone,telephoneNumberTypeDescriptor,telephone_number_type_descriptor,The type of communication number listed for an individual or organization.
edFi_recruitmentEventAttendanceTelephone,telephoneNumber,telephone_number,"The telephone number including the area code, and extension, if applicable."
edFi_recruitmentEventAttendanceTelephone,doNotPublishIndicator,do_not_publish_indicator,An indication that the telephone number should not be published.
edFi_recruitmentEventAttendanceTelephone,orderOfPriority,order_of_priority,"The order of priority assigned to telephone numbers to define which number to attempt first, second, etc."
edFi_recruitmentEventAttendanceTelephone,textMessageCapabilityIndicator,text_message_capability_indicator,An indication that the telephone number is technically capable of sending and receiving Short Message Service (SMS) text messages.
edFi_recruitmentEventAttendanceTouchpoint,touchpointContent,touchpoint_content,The content associated with or an artifact from the touchpoint.
edFi_recruitmentEventAttendanceTouchpoint,touchpointDate,touchpoint_date,The date of the touchpoint.
edFi_recruitmentEventReference,educationOrganizationId,education_organization_id,The identifier assigned to an education organization.
edFi_recruitmentEventReference,eventDate,event_date,The date of the event.
edFi_recruitmentEventReference,eventTitle,event_title,The title of the event.
edFi_recruitmentEventReference,link,link,
edFi_reportCard,id,id,
edFi_reportCard,educationOrganizationReference,education_organization_reference,
edFi_reportCard,gradingPeriodReference,grading_period_reference,
edFi_reportCard,studentReference,student_reference,
edFi_reportCard,gradePointAverages,grade_point_averages,An unordered collection of reportCardGradePointAverages. A measure of average performance for courses taken by an individual.
edFi_reportCard,grades,grades,An unordered collection of reportCardGrades. Grades for the classes attended by the student for this grading period.
edFi_reportCard,numberOfDaysAbsent,number_of_days_absent,The number of days an individual is absent when school is in session during a given reporting period.
edFi_reportCard,numberOfDaysInAttendance,number_of_days_in_attendance,The number of days an individual is present when school is in session during a given reporting period.
edFi_reportCard,numberOfDaysTardy,number_of_days_tardy,The number of days an individual is tardy during a given reporting period.
edFi_reportCard,studentCompetencyObjectives,student_competency_objectives,An unordered collection of reportCardStudentCompetencyObjectives. The student competency evaluations associated for this grading period.
edFi_reportCardGrade,gradeReference,grade_reference,
edFi_reportCardGradePointAverage,gradePointAverageTypeDescriptor,grade_point_average_type_descriptor,The system used for calculating the grade point average for an individual.
edFi_reportCardGradePointAverage,gradePointAverageValue,grade_point_average_value,The value of the grade points earned divided by the number of credits attempted.
edFi_reportCardGradePointAverage,isCumulative,is_cumulative,Indicator of whether or not the Grade Point Average value is cumulative.
edFi_reportCardGradePointAverage,maxGradePointAverageValue,max_grade_point_average_value,The maximum value for the grade point average.
edFi_reportCardReference,educationOrganizationId,education_organization_id,The identifier assigned to an education organization.
edFi_reportCardReference,gradingPeriodDescriptor,grading_period_descriptor,The state's name of the period for which grades are reported.
edFi_reportCardReference,gradingPeriodName,grading_period_name,The school's descriptive name of the grading period.
edFi_reportCardReference,gradingPeriodSchoolId,grading_period_school_id,"The identifier assigned to a school. It must be distinct from any other identifier assigned to educational organizations, such as a LocalEducationAgencyId, to prevent duplication."
edFi_reportCardReference,gradingPeriodSchoolYear,grading_period_school_year,The identifier for the grading period school year.
edFi_reportCardReference,studentUniqueId,student_unique_id,A unique alphanumeric code assigned to a student.
edFi_reportCardReference,link,link,
edFi_reportCardStudentCompetencyObjective,studentCompetencyObjectiveReference,student_competency_objective_reference,
edFi_restraintEvent,id,id,
edFi_restraintEvent,restraintEventIdentifier,restraint_event_identifier,"A unique number or alphanumeric code assigned to a restraint event by a school, school system, state, or other agency or entity."
edFi_restraintEvent,disciplineIncidentReference,discipline_incident_reference,
edFi_restraintEvent,schoolReference,school_reference,
edFi_restraintEvent,studentReference,student_reference,
edFi_restraintEvent,educationalEnvironmentDescriptor,educational_environment_descriptor,The setting where the RestraintEvent was exercised.
edFi_restraintEvent,eventDate,event_date,"Month, day, and year of the restraint event."
edFi_restraintEvent,programs,programs,An unordered collection of restraintEventPrograms. The special education program associated with the restraint event.
edFi_restraintEvent,reasons,reasons,An unordered collection of restraintEventReasons. A categorization of the circumstances or reason for the RestraintEvent.
edFi_restraintEventProgram,programReference,program_reference,
edFi_restraintEventReason,restraintEventReasonDescriptor,restraint_event_reason_descriptor,A categorization of the circumstances or reason for the RestraintEvent.
edFi_rubricDimension,id,id,
edFi_rubricDimension,rubricRating,rubric_rating,The rating achieved for the rubric dimension.
edFi_rubricDimension,evaluationElementReference,evaluation_element_reference,
edFi_rubricDimension,criterionDescription,criterion_description,The criterion description for the rubric dimension.
edFi_rubricDimension,dimensionOrder,dimension_order,The order for the rubric dimension.
edFi_rubricDimension,rubricRatingLevelDescriptor,rubric_rating_level_descriptor,The rating level achieved for the rubric dimension.
edFi_school,id,id,
edFi_school,educationOrganizationCategories,education_organization_categories,An unordered collection of educationOrganizationCategories. The classification of the education agency within the geographic boundaries of a state according to the level of administrative and operational control granted by the state.
edFi_school,gradeLevels,grade_levels,An unordered collection of schoolGradeLevels. The grade levels served at the school.
edFi_school,schoolId,school_id,"The identifier assigned to a school. It must be distinct from any other identifier assigned to educational organizations, such as a LocalEducationAgencyId, to prevent duplication."
edFi_school,charterApprovalSchoolYearTypeReference,charter_approval_school_year_type_reference,
edFi_school,localEducationAgencyReference,local_education_agency_reference,
edFi_school,postSecondaryInstitutionReference,post_secondary_institution_reference,
edFi_school,accreditationStatusDescriptor,accreditation_status_descriptor,The accreditation status for an education preparation provider.
edFi_school,addresses,addresses,"An unordered collection of educationOrganizationAddresses. The set of elements that describes an address for the education entity, including the street address, city, state, ZIP code, and ZIP code + 4."
edFi_school,administrativeFundingControlDescriptor,administrative_funding_control_descriptor,"The type of education institution as classified by its funding source, for example public or private."
edFi_school,charterApprovalAgencyTypeDescriptor,charter_approval_agency_type_descriptor,The type of agency that approved the establishment or continuation of a charter school.
edFi_school,charterStatusDescriptor,charter_status_descriptor,A school or agency providing free public elementary or secondary education to eligible students under a specific charter granted by the state legislature or other appropriate authority and designated by such authority to be a charter school.
edFi_school,federalLocaleCodeDescriptor,federal_locale_code_descriptor,The federal locale code associated with an education organization.
edFi_school,improvingSchool,improving_school,An indication of whether a school is identified as an improving school.
edFi_school,indicators,indicators,An unordered collection of educationOrganizationIndicators. An indicator or metric of an education organization.
edFi_school,institutionTelephones,institution_telephones,"An unordered collection of educationOrganizationInstitutionTelephones. The 10-digit telephone number, including the area code, for the education entity."
edFi_school,internationalAddresses,international_addresses,An unordered collection of educationOrganizationInternationalAddresses. The set of elements that describes the international physical location of the education entity.
edFi_school,internetAccessDescriptor,internet_access_descriptor,The type of Internet access available.
edFi_school,magnetSpecialProgramEmphasisSchoolDescriptor,magnet_special_program_emphasis_school_descriptor,"A school that has been designed: 1) to attract students of different racial/ethnic backgrounds for the purpose of reducing, preventing, or eliminating racial isolation; and/or 2) to provide an academic or social focus on a particular theme (e.g., science/math, performing arts, gifted/talented, or foreign language)."
edFi_school,nameOfInstitution,name_of_institution,"The full, legally accepted name of the institution."
edFi_school,operationalStatusDescriptor,operational_status_descriptor,"The current operational status of the education organization (e.g., active, inactive)."
edFi_school,schoolCategories,school_categories,An unordered collection of schoolCategories. The one or more categories of school.
edFi_school,schoolTypeDescriptor,school_type_descriptor,The type of education institution as classified by its primary focus.
edFi_school,shortNameOfInstitution,short_name_of_institution,A short name for the institution.
edFi_school,titleIPartASchoolDesignationDescriptor,title_i_part_a_school_designation_descriptor,Denotes the Title I Part A designation for the school.
edFi_school,webSite,web_site,The public web site address (URL) for the education organization.
edFi_schoolCategory,schoolCategoryDescriptor,school_category_descriptor,The one or more categories of school.
edFi_schoolGradeLevel,gradeLevelDescriptor,grade_level_descriptor,The grade levels served at the school.
edFi_schoolReference,schoolId,school_id,"The identifier assigned to a school. It must be distinct from any other identifier assigned to educational organizations, such as a LocalEducationAgencyId, to prevent duplication."
edFi_schoolReference,link,link,
edFi_schoolYearType,id,id,
edFi_schoolYearType,schoolYear,school_year,Key for School Year
edFi_schoolYearType,currentSchoolYear,current_school_year,The code for the current school year.
edFi_schoolYearType,schoolYearDescription,school_year_description,The description for the SchoolYear type.
edFi_schoolYearTypeReference,schoolYear,school_year,Key for School Year
edFi_schoolYearTypeReference,link,link,
edFi_section,id,id,
edFi_section,sectionIdentifier,section_identifier,The local identifier assigned to a section.
edFi_section,courseOfferingReference,course_offering_reference,
edFi_section,locationReference,location_reference,
edFi_section,locationSchoolReference,location_school_reference,
edFi_section,availableCreditConversion,available_credit_conversion,Conversion factor that when multiplied by the number of credits is equivalent to Carnegie units.
edFi_section,availableCredits,available_credits,The value of credits or units of value awarded for the completion of a course.
edFi_section,availableCreditTypeDescriptor,available_credit_type_descriptor,The type of credits or units of value awarded for the completion of a course.
edFi_section,characteristics,characteristics,"An unordered collection of sectionCharacteristics. Reflects important characteristics of the section, such as whether or not attendance is taken and the section is graded."
edFi_section,classPeriods,class_periods,An unordered collection of sectionClassPeriods. The class period during which the section meets.
edFi_section,courseLevelCharacteristics,course_level_characteristics,An unordered collection of sectionCourseLevelCharacteristics. The type of specific program or designation with which the section is associated. This collection should only be populated if it differs from the course level characteristics identified at the course offering level.
edFi_section,educationalEnvironmentDescriptor,educational_environment_descriptor,The setting in which a student receives education and related services.
edFi_section,instructionLanguageDescriptor,instruction_language_descriptor,"The primary language of instruction. If omitted, English is assumed."
edFi_section,mediumOfInstructionDescriptor,medium_of_instruction_descriptor,The media through which teachers provide instruction to students and students and teachers communicate about instructional matters.
edFi_section,offeredGradeLevels,offered_grade_levels,An unordered collection of sectionOfferedGradeLevels. The grade levels in which the section is offered. This collection should only be populated if it differs from the Offered Grade Levels identified at the course offering level.
edFi_section,officialAttendancePeriod,official_attendance_period,"Indicator of whether this section is used for official daily attendance. Alternatively, official daily attendance may be tied to a class period."
edFi_section,populationServedDescriptor,population_served_descriptor,The type of students the section is offered and tailored to.
edFi_section,programs,programs,An unordered collection of sectionPrograms. Optional reference to program to which the section is associated.
edFi_section,sectionName,section_name,"A locally-defined name for the section, generally created to make the section more recognizable in informal contexts and generally distinct from the section identifier."
edFi_section,sectionTypeDescriptor,section_type_descriptor,"Specifies whether the section is for attendance only, credit only, or both."
edFi_section,sequenceOfCourse,sequence_of_course,"When a section is part of a sequence of parts for a course, the number of the sequence. If the course has only one part, the value of this section attribute should be 1."
edFi_sectionAttendanceTakenEvent,id,id,
edFi_sectionAttendanceTakenEvent,calendarDateReference,calendar_date_reference,
edFi_sectionAttendanceTakenEvent,sectionReference,section_reference,
edFi_sectionAttendanceTakenEvent,staffReference,staff_reference,
edFi_sectionAttendanceTakenEvent,eventDate,event_date,"The date the section attendance taken event was submitted, which could be a different date than the instructional day."
edFi_sectionCharacteristic,sectionCharacteristicDescriptor,section_characteristic_descriptor,"Reflects important characteristics of the section, such as whether or not attendance is taken and the section is graded."
edFi_sectionClassPeriod,classPeriodReference,class_period_reference,
edFi_sectionCourseLevelCharacteristic,courseLevelCharacteristicDescriptor,course_level_characteristic_descriptor,The type of specific program or designation with which the section is associated. This collection should only be populated if it differs from the course level characteristics identified at the course offering level.
edFi_sectionOfferedGradeLevel,gradeLevelDescriptor,grade_level_descriptor,The grade levels in which the section is offered. This collection should only be populated if it differs from the Offered Grade Levels identified at the course offering level.
edFi_sectionProgram,programReference,program_reference,
edFi_sectionReference,localCourseCode,local_course_code,The local code assigned by the School that identifies the course offering provided for the instruction of students.
edFi_sectionReference,schoolId,school_id,"The identifier assigned to a school. It must be distinct from any other identifier assigned to educational organizations, such as a LocalEducationAgencyId, to prevent duplication."
edFi_sectionReference,schoolYear,school_year,The identifier for the school year.
edFi_sectionReference,sectionIdentifier,section_identifier,The local identifier assigned to a section.
edFi_sectionReference,sessionName,session_name,The identifier for the calendar for the academic session.
edFi_sectionReference,link,link,
edFi_session,id,id,
edFi_session,sessionName,session_name,The identifier for the calendar for the academic session.
edFi_session,schoolReference,school_reference,
edFi_session,schoolYearTypeReference,school_year_type_reference,
edFi_session,academicWeeks,academic_weeks,An unordered collection of sessionAcademicWeeks. The academic weeks associated with the school year.
edFi_session,beginDate,begin_date,"Month, day, and year of the first day of the session.  Note: Date interpretation may vary. Ed-Fi recommends inclusive dates, but states may define dates as inclusive or exclusive. For calculations, align with local guidelines."
edFi_session,endDate,end_date,"Month, day and year of the last day of the session.  Note: Date interpretation may vary. Ed-Fi recommends inclusive dates, but states may define dates as inclusive or exclusive. For calculations, align with local guidelines."
edFi_session,gradingPeriods,grading_periods,An unordered collection of sessionGradingPeriods. Grading periods associated with the session.
edFi_session,termDescriptor,term_descriptor,A descriptor value to indicate the term that the session is associated with.
edFi_session,totalInstructionalDays,total_instructional_days,The total number of instructional days in the school calendar.
edFi_sessionAcademicWeek,academicWeekReference,academic_week_reference,
edFi_sessionGradingPeriod,gradingPeriodReference,grading_period_reference,
edFi_sessionReference,schoolId,school_id,"The identifier assigned to a school. It must be distinct from any other identifier assigned to educational organizations, such as a LocalEducationAgencyId, to prevent duplication."
edFi_sessionReference,schoolYear,school_year,The identifier for the school year.
edFi_sessionReference,sessionName,session_name,The identifier for the calendar for the academic session.
edFi_sessionReference,link,link,
edFi_sourceDimension,id,id,
edFi_sourceDimension,code,code,The code representation of the account source dimension.
edFi_sourceDimension,fiscalYear,fiscal_year,The fiscal year for which the account source dimension is valid.
edFi_sourceDimension,codeName,code_name,A description of the account source dimension.
edFi_sourceDimension,reportingTags,reporting_tags,An unordered collection of sourceDimensionReportingTags. Optional tag for accountability reporting.
edFi_sourceDimensionReference,code,code,The code representation of the account source dimension.
edFi_sourceDimensionReference,fiscalYear,fiscal_year,The fiscal year for which the account source dimension is valid.
edFi_sourceDimensionReference,link,link,
edFi_sourceDimensionReportingTag,reportingTagDescriptor,reporting_tag_descriptor,Optional tag for accountability reporting.
edFi_staff,id,id,
edFi_staff,staffUniqueId,staff_unique_id,A unique alphanumeric code assigned to a staff.
edFi_staff,openStaffPositionReference,open_staff_position_reference,
edFi_staff,personReference,person_reference,
edFi_staff,birthDate,birth_date,"The month, day, and year on which an individual was born."
edFi_staff,credentials,credentials,An unordered collection of staffCredentials. The legal document giving authorization to perform teaching assignment services.
edFi_staff,educatorPreparationPrograms,educator_preparation_programs,An unordered collection of staffEducatorPreparationPrograms. The educator preparation program(s) completed by the teacher.
edFi_staff,educatorResearch,educator_research,
edFi_staff,firstName,first_name,"A name given to an individual at birth, baptism, or during another naming ceremony, or through legal change."
edFi_staff,generationCodeSuffix,generation_code_suffix,"An appendage, if any, used to denote an individual's generation in his family (e.g., Jr., Sr., III)."
edFi_staff,highestCompletedLevelOfEducationDescriptor,highest_completed_level_of_education_descriptor,"The extent of formal instruction an individual has received (e.g., the highest grade in school completed or its equivalent or the highest degree received)."
edFi_staff,highlyQualifiedAcademicSubjects,highly_qualified_academic_subjects,"An unordered collection of staffHighlyQualifiedAcademicSubjects. The academic subject(s) in which the staff is deemed to be ""highly qualified""."
edFi_staff,highlyQualifiedTeacher,highly_qualified_teacher,An indication of whether a teacher is classified as highly qualified for his/her assignment according to state definition. This attribute indicates the teacher is highly qualified for ALL Sections being taught.
edFi_staff,lastSurname,last_surname,The name borne in common by members of a family.
edFi_staff,loginId,login_id,The login ID for the user; used for security access control interface.
edFi_staff,maidenName,maiden_name,The individual's maiden name.
edFi_staff,middleName,middle_name,"A secondary name given to an individual at birth, baptism, or during another naming ceremony."
edFi_staff,otherNames,other_names,An unordered collection of staffOtherNames. Other names associated with a person.
edFi_staff,personalIdentificationDocuments,personal_identification_documents,"An unordered collection of staffPersonalIdentificationDocuments. The documents presented as evident to verify one's personal identity; for example: drivers license, passport, birth certificate, etc."
edFi_staff,personalTitlePrefix,personal_title_prefix,"A prefix used to denote the title, degree, position, or seniority of the individual."
edFi_staff,preferredFirstName,preferred_first_name,"The first name the individual prefers, if different from their legal first name"
edFi_staff,preferredLastSurname,preferred_last_surname,"The last name the individual prefers, if different from their legal last name"
edFi_staff,recognitions,recognitions,An unordered collection of staffRecognitions. Recognitions given to the staff for accomplishments in a co-curricular or extracurricular activity.
edFi_staff,yearsOfPriorProfessionalExperience,years_of_prior_professional_experience,The total number of years that an individual has previously held a similar professional position in one or more education institutions prior to the current school year.
edFi_staff,yearsOfPriorTeachingExperience,years_of_prior_teaching_experience,The total number of years that an individual has previously held a teaching position in one or more education institutions prior to the current school year.
edFi_staffAbsenceEvent,id,id,
edFi_staffAbsenceEvent,absenceEventCategoryDescriptor,absence_event_category_descriptor,The code describing the type of absence.
edFi_staffAbsenceEvent,eventDate,event_date,Date for this leave event.
edFi_staffAbsenceEvent,staffReference,staff_reference,
edFi_staffAbsenceEvent,absenceEventReason,absence_event_reason,Expanded reason for the staff absence.
edFi_staffAbsenceEvent,hoursAbsent,hours_absent,"The hours the staff was absent, if not the entire working day."
edFi_staffCohortAssociation,id,id,
edFi_staffCohortAssociation,beginDate,begin_date,"Start date for the association of staff to this cohort.  Note: Date interpretation may vary. Ed-Fi recommends inclusive dates, but states may define dates as inclusive or exclusive. For calculations, align with local guidelines."
edFi_staffCohortAssociation,cohortReference,cohort_reference,
edFi_staffCohortAssociation,staffReference,staff_reference,
edFi_staffCohortAssociation,endDate,end_date,"End date for the association of staff to this cohort.  Note: Date interpretation may vary. Ed-Fi recommends inclusive dates, but states may define dates as inclusive or exclusive. For calculations, align with local guidelines."
edFi_staffCohortAssociation,studentRecordAccess,student_record_access,"Indicator of whether the staff has access to the student records of the cohort per district interpretation of FERPA and other privacy laws, regulations, and policies."
edFi_staffCredential,credentialReference,credential_reference,
edFi_staffDemographic,id,id,
edFi_staffDemographic,educationOrganizationReference,education_organization_reference,
edFi_staffDemographic,staffReference,staff_reference,
edFi_staffDemographic,ancestryEthnicOrigins,ancestry_ethnic_origins,An unordered collection of staffDemographicAncestryEthnicOrigins. The original peoples or cultures with which the individual identifies.
edFi_staffDemographic,citizenshipStatusDescriptor,citizenship_status_descriptor,An indicator of whether or not the person is a U.S. citizen.
edFi_staffDemographic,genderIdentity,gender_identity,The Staff's gender as last reported to the education organization.
edFi_staffDemographic,hispanicLatinoEthnicity,hispanic_latino_ethnicity,"An indication that the individual traces his or her origin or descent to Mexico, Puerto Rico, Cuba, Central, and South America, and other Spanish cultures, regardless of race, as last reported to the education organization. The term ""Spanish origin"", can be used in addition to ""Hispanic or Latino""."
edFi_staffDemographic,identificationDocuments,identification_documents,An unordered collection of staffDemographicIdentificationDocuments. Describe the documentation of citizenship.
edFi_staffDemographic,languages,languages,An unordered collection of staffDemographicLanguages. The language(s) the individual uses to communicate. It is strongly recommended that entries use only ISO 639-3 languages codes.
edFi_staffDemographic,races,races,An unordered collection of staffDemographicRaces. The general racial category which most clearly reflects the individual's recognition of his or her community or with the which the individual most identifies as last reported to the education organization. The data model allows for multiple entries so that each individual can specify all appropriate races.
edFi_staffDemographic,sexDescriptor,sex_descriptor,The Staff's birth sex as reported to the education organization.
edFi_staffDemographic,tribalAffiliations,tribal_affiliations,An unordered collection of staffDemographicTribalAffiliations. An American Indian tribe with which the Staff is affiliated as last reported to the education organization.
edFi_staffDemographic,visas,visas,An unordered collection of staffDemographicVisas. An indicator of a non-US citizen's Visa type.
edFi_staffDemographicAncestryEthnicOrigin,ancestryEthnicOriginDescriptor,ancestry_ethnic_origin_descriptor,The original peoples or cultures with which the individual identifies.
edFi_staffDemographicIdentificationDocument,identificationDocumentUseDescriptor,identification_document_use_descriptor,The primary function of the document used for establishing identity.
edFi_staffDemographicIdentificationDocument,personalInformationVerificationDescriptor,personal_information_verification_descriptor,The category of the document relative to its purpose.
edFi_staffDemographicIdentificationDocument,issuerCountryDescriptor,issuer_country_descriptor,Country of origin of the document. It is strongly recommended that entries use only ISO 3166 2-letter country codes.
edFi_staffDemographicIdentificationDocument,documentExpirationDate,document_expiration_date,"The day when the document  expires, if null then never expires."
edFi_staffDemographicIdentificationDocument,documentTitle,document_title,The title of the document given by the issuer.
edFi_staffDemographicIdentificationDocument,issuerDocumentIdentificationCode,issuer_document_identification_code,The unique identifier on the issuer's identification system.
edFi_staffDemographicIdentificationDocument,issuerName,issuer_name,Name of the entity or institution that issued the document.
edFi_staffDemographicLanguage,languageDescriptor,language_descriptor,A specification of which written or spoken communication is being used.
edFi_staffDemographicLanguage,uses,uses,"An unordered collection of staffDemographicLanguageUses. A description of how the language is used (e.g. Home Language, Native Language, Spoken Language)."
edFi_staffDemographicLanguageUse,languageUseDescriptor,language_use_descriptor,"A description of how the language is used (e.g. Home Language, Native Language, Spoken Language)."
edFi_staffDemographicRace,raceDescriptor,race_descriptor,The general racial category which most clearly reflects the individual's recognition of his or her community or with the which the individual most identifies as last reported to the education organization. The data model allows for multiple entries so that each individual can specify all appropriate races.
edFi_staffDemographicTribalAffiliation,tribalAffiliationDescriptor,tribal_affiliation_descriptor,An American Indian tribe with which the Staff is affiliated as last reported to the education organization.
